# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 754  of event 'cpu-clock'
# Event count (approx.): 3788944250
#
# Overhead  Shared Object         Symbol                                                                                                                                                                                                                                                   IPC   [IPC Coverage]
# ........  ....................  .......................................................................................................................................................................................................................................................  ....................
#
     0.13%  postgres              [.] 0x00000000003cdd06                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000003cdd59                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000003ce0bd                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000003e02cf                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000003e02e7                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000003e034d                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000003e0388                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000004272e7                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x000000000048e380                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x0000000000497d33                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x0000000000498144                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x000000000059b920                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x000000000059b955                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x000000000059b9a7                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x000000000059b9b6                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x000000000059b9ba                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x000000000059c947                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000005a15cc                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000005a1700                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x0000000000754aa8                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x0000000000759650                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x0000000000759719                                                                                                                                                                                                                                   -      -            


#
# (Cannot load tips.txt file, please install perf!)
#
