# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 952  of event 'cpu-clock'
# Event count (approx.): 4783919000
#
# Overhead  Shared Object      Symbol                                                                                                                                                                                                                                                                 IPC   [IPC Coverage]
# ........  .................  .....................................................................................................................................................................................................................................................................  ....................
#
     0.11%  postgres           [.] 0x000000000059b939                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x000000000059b959                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x000000000059b9b6                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x000000000059ba62                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x000000000059ba9a                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x000000000059bad3                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x000000000059bb58                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x000000000059c9be                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x000000000059c9e8                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000005a12f0                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000005a130e                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000005a140f                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000005a1536                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000005a15c9                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000005a15d2                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000005a1658                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000005a1707                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000005a1731                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000005c7360                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x000000000078e058                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000007b18ba                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000007cd703                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000007cd71a                                                                                                                                                                                                                                                 -      -            


#
# (Cannot load tips.txt file, please install perf!)
#
